clip,method,a,b,a_std,b_std,chroma,sharp,uciqe,uiqm,secs_per_frame
ATLMAR_2025-09-27_11-00-46_track_manual_70-415_2,rc_gw_cl,0.006319440644362877,0.05776727610620959,0.01880979928431435,0.03242959930576298,2.6416271883865883,90.83778257608357,0.18626518483351995,-0.6908777058213283,0.2893790220249595
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,fusion,-0.09182643139456201,0.127777099609375,0.03732803344593374,0.03972442809482115,6.0455600295479845,43.367683701101086,0.18652378821269064,-0.9994392032391951,1.098970950277228
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,fusion_us,-0.07639492966058686,0.1334686279296875,0.036532596924777776,0.04031181930113287,6.349469748068982,108.2189622272292,0.188793846131173,-1.0275181288347082,1.101753392345027
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,gw,-23.570279699610914,-7.426486938957154,0.1446362156370187,0.025521337402548104,25.874911811408097,10.742039457136809,0.3626269591816354,-0.9785392234945792,0.10776490600485551
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,neutral,-0.2022720096618172,-0.41651598111851007,0.025330789413675954,0.013087236647282306,3.588611054608202,33.26073313734048,0.22540130635192115,-0.9392437532304646,0.2450783842488339
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,orig,-9.646579231802873,-39.504897650771255,0.2096000311517851,0.07746615327189099,41.79836065938154,3.2501488760960955,0.4338925282857632,-0.9360903649873346,0.03664636360971551
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,rc_gw,0.0874753937007874,-0.3475118922436331,0.04987420176373847,0.02543435679882529,7.0757604020787035,6.35208549176625,0.230370797751079,-0.9189965063500987,0.17588771393424588
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,rc_gw_cl,0.07995803712859867,-0.3440755408579909,0.04988272770588998,0.02544998136208093,7.071872290663832,33.381884525856755,0.24505708496620335,-0.9038405922795901,0.18977477613248322
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,fusion,-0.04991098612296481,-0.004250790892528887,0.035153314497994546,0.024228632031637155,2.6506089302672056,20.237787419367628,0.1085997810080746,-1.1621970393507137,1.8508102766583474
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,fusion_us,-0.02805277079093356,0.0012691722196691176,0.035629686811422805,0.02498974911036,3.2904986694079486,51.07824374385252,0.11595961399400642,-1.178127418133202,1.8581981518295374
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,gw,-16.43475559779576,-4.975696339326746,0.338023205159156,0.10812814396042295,17.49411887481433,14.699970216235211,0.31486260924718046,-1.1222875455156858,0.15898599316564838
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,neutral,-0.3406441953001904,-0.26253733915441174,0.029330061360121222,0.02097212924198306,1.6237680511314327,74.13891894763854,0.16085604426571096,-1.1012265281619211,0.3277603642324383
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,orig,-12.823987944787289,-20.673438448865873,0.27153050290377473,0.5379036181889794,24.80822417315315,5.912737265714075,0.3963708067746685,-1.0341709937108594,0.05125042427791638
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,rc_gw,-0.08211812251756172,-0.07209700896960347,0.05468486057134223,0.04083708362313085,3.0551399082696737,12.217761885673344,0.15161567582516078,-1.1115667003198226,0.19851658317480195
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,rc_gw_cl,-0.10997938909450498,-0.057394011681821164,0.05512793816925199,0.04115519709115908,3.069797866484698,76.05942728984422,0.17331884031590047,-1.0852640882143905,0.22097832433293374
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,fusion,-0.005899689414284446,0.07393611561168324,0.0363314786499328,0.0211278420372802,7.527501702308655,40.81053326701076,0.18726980295344522,-0.9941566840657154,1.8159803079284784
